1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice,YearBuilt_Group
1324.0,0.0,2.0,No,863.0,GLQ,461.0,205.12578155007614,Fin,2006.0,7.353797691813488,Gd,6240.0,48.0,176.0,38.0,8,287.617696262375,2006,2006,254000.0,Recent
728.0,728.0,3.0,Av,0.0,Unf,728.0,158.2313840348364,Fin,2007.0,7.453269257594889,Gd,9018.0,65.0,0.0,24.0,7,183.6014082943906,2007,2007,179540.0,Recent
904.0,0.0,3.0,No,0.0,Unf,876.0,160.80744038845617,Unf,1966.0,6.955002290886059,TA,7162.0,69.0,41.0,0.0,5,210.97098879572306,1966,1966,109900.0,Modern
729.0,0.0,2.0,No,0.0,Unf,270.0,0.0,Unf,1980.0,6.730564310322621,TA,4130.0,56.0,0.0,0.0,3,87.0675615998472,1935,2003,52000.0,Old
859.0,319.0,2.0,Mn,0.0,Unf,859.0,153.04987883637892,RFn,1964.0,7.231586136643513,TA,8712.0,66.0,0.0,0.0,4,207.89007664869854,1900,1950,102776.0,Very Old
1228.0,0.0,2.0,Mn,767.0,GLQ,461.0,181.09122867557275,Fin,1988.0,7.275055862691571,Gd,4671.0,40.0,0.0,120.0,8,271.8299308470485,1988,1989,189000.0,Modern
960.0,0.0,3.0,Av,789.0,ALQ,171.0,212.99080686304876,Unf,1970.0,7.017753672084655,TA,9873.0,60.0,160.0,288.0,4,225.98053747168058,1970,1970,129000.0,Modern
725.0,754.0,3.0,No,533.0,GLQ,192.0,182.02879782142008,RFn,1976.0,7.469679813941192,Gd,13517.0,69.0,289.0,44.0,6,183.03289402226005,1976,2005,130500.0,Modern
1350.0,0.0,3.0,No,0.0,Unf,1064.0,182.96525233665184,RFn,1974.0,7.374147731502786,TA,10140.0,78.0,174.0,0.0,6,244.11362235040116,1974,1974,165000.0,Modern
1576.0,978.0,3.0,No,0.0,Unf,718.0,250.80026654667907,Unf,1996.0,8.042688450595124,TA,10800.0,60.0,0.0,48.0,7,181.70405177346086,1890,1998,159500.0,Very Old
1178.0,0.0,3.0,No,1084.0,BLQ,92.0,170.7019102088413,Unf,1973.0,7.231586136643513,Gd,10000.0,80.0,0.0,0.0,5,263.14895514510476,1973,2000,157000.0,Modern
1325.0,1093.0,3.0,Gd,1173.0,GLQ,138.0,329.08538095000364,RFn,1993.0,7.985203626785895,Gd,10542.0,96.0,651.0,154.0,7,285.4970971260289,1993,1994,341000.0,Modern
971.0,0.0,3.0,Gd,523.0,Unf,448.0,125.1239529533799,Unf,1969.0,7.02965138401921,TA,9920.0,69.0,0.0,0.0,5,227.92105041894013,1969,1969,128500.0,Modern
1742.0,0.0,2.0,Gd,1148.0,GLQ,594.0,209.36929347721832,RFn,1985.0,7.641143914073393,Gd,6563.0,69.0,0.0,28.0,8,353.3134899629534,1985,1985,275000.0,Modern
848.0,0.0,1.0,Av,662.0,GLQ,186.0,164.65379278874116,Unf,2004.0,6.888262857999026,Gd,4426.0,69.0,169.0,0.0,6,205.88836779483287,2004,2004,143000.0,Recent
864.0,0.0,3.0,No,191.0,ALQ,673.0,178.27174877414345,Unf,1994.0,6.907767928522536,TA,8120.0,70.0,0.0,0.0,4,208.79780798711306,1970,1970,124500.0,Modern
997.0,0.0,4.0,No,0.0,Unf,941.0,204.5179145289512,Unf,1958.0,7.4632886954362725,TA,8172.0,60.0,0.0,0.0,4,222.61548725050602,1954,1972,135000.0,Modern
1698.0,0.0,3.0,No,1234.0,GLQ,464.0,269.20794974745485,Unf,2007.0,7.614330804395605,Ex,13286.0,86.0,340.0,64.0,9,346.602422939104,2007,2008,320000.0,Recent
864.0,0.0,3.0,No,375.0,Unf,250.0,237.96232572810112,Unf,1989.0,6.907767928522536,Gd,6960.0,60.0,0.0,0.0,4,208.79780798711306,1970,1970,120500.0,Modern
1680.0,0.0,3.0,No,808.0,GLQ,72.0,202.0822471449123,Fin,1988.0,7.6031622588480205,Gd,21695.0,69.0,260.0,44.0,6,211.69371318456606,1988,2007,222000.0,Modern
1232.0,0.0,2.0,Av,724.0,GLQ,508.0,229.70898053180986,Unf,2007.0,7.278457097540031,Gd,7314.0,64.0,82.0,0.0,7,272.49381897224083,2007,2007,194500.0,Recent
1776.0,0.0,4.0,No,0.0,Unf,1584.0,302.96874883657165,Unf,1968.0,7.661406149540739,TA,11475.0,85.0,95.0,25.0,5,329.00639209535626,1958,1958,110000.0,Modern
848.0,0.0,2.0,No,152.0,BLQ,628.0,201.77731250963882,Unf,1962.0,7.257882834220395,TA,6240.0,52.0,0.0,23.0,4,193.36454337663073,1925,1950,103000.0,Old
1616.0,0.0,2.0,No,1180.0,GLQ,415.0,222.5797332201641,RFn,1995.0,7.562465553984899,Gd,5389.0,39.0,0.0,152.0,8,330.7178480657518,1995,1996,236500.0,Modern
1146.0,0.0,3.0,Av,786.0,GLQ,82.0,170.38483466848163,Unf,2003.0,7.202792489504317,Gd,9590.0,73.0,442.0,22.0,7,209.52304098989674,2003,2003,187500.0,Recent
1153.0,878.0,3.0,Av,252.0,ALQ,901.0,202.38707541426555,Fin,1998.0,7.802110971221704,Gd,11404.0,75.0,202.0,84.0,7,259.27858468835683,1998,1999,222500.0,Modern
1144.0,0.0,3.0,No,594.0,BLQ,270.0,112.71848151889007,RFn,1961.0,7.200966451124709,TA,10000.0,80.0,0.0,0.0,5,208.79780798711306,1961,1983,131400.0,Modern
948.0,0.0,3.0,No,0.0,Unf,948.0,125.1239529533799,Unf,1968.0,7.004618852161511,TA,8978.0,69.0,0.0,0.0,5,223.85721564168057,1968,1968,108000.0,Modern
880.0,888.0,2.0,Mn,390.0,Unf,490.0,131.89347913260235,Unf,1914.0,7.656673459652104,TA,10800.0,60.0,0.0,341.0,7,211.69371318456606,1914,1970,163000.0,Old
1040.0,0.0,2.0,No,0.0,Unf,0.0,158.2313840348364,Unf,1949.0,7.101359029425204,TA,8544.0,60.0,0.0,0.0,3,0.9082478411305458,1950,1950,93500.0,Old
901.0,900.0,3.0,No,0.0,Unf,893.0,278.3023341782025,Unf,2005.0,7.6760604298778174,Gd,10463.0,72.0,0.0,116.0,8,214.03688216896697,2005,2005,239900.0,Recent
1200.0,0.0,3.0,Gd,1200.0,GLQ,0.0,0.0,Unf,1980.0,7.250934384109435,TA,10800.0,60.0,0.0,0.0,5,267.16732581205747,1987,1988,179000.0,Modern
864.0,864.0,3.0,No,0.0,Unf,864.0,211.78522965910034,RFn,2004.0,7.632686177397187,Gd,9313.0,65.0,0.0,56.0,7,208.79780798711306,2004,2004,190000.0,Recent
768.0,664.0,2.0,No,0.0,Unf,264.0,145.20043925220284,Unf,1910.0,7.435868244998835,TA,9600.0,60.0,0.0,0.0,5,85.60549498020812,1910,2002,132000.0,Old
912.0,0.0,3.0,Mn,832.0,GLQ,80.0,121.02163914432202,Unf,1962.0,6.964199523759827,Gd,6768.0,65.0,0.0,0.0,6,217.44613361938866,1961,1996,142000.0,Modern
1349.0,0.0,3.0,No,0.0,Unf,1349.0,201.77731250963882,Unf,2000.0,7.373372266194256,TA,8450.0,65.0,108.0,55.0,7,291.68109780155623,2000,2001,179000.0,Modern
1464.0,0.0,3.0,Av,444.0,ALQ,76.0,183.58894020794867,RFn,1997.0,7.459006311755968,TA,12886.0,70.0,0.0,0.0,5,142.58662707356376,1963,1999,175000.0,Modern
1337.0,0.0,2.0,No,733.0,GLQ,604.0,177.95783922672393,RFn,1993.0,7.364021867739356,Gd,5395.0,41.0,0.0,0.0,8,289.7330550525367,1993,1993,180000.0,Modern
1175.0,1540.0,4.0,No,575.0,GLQ,487.0,287.0473214890445,Fin,1994.0,8.106931858953942,Gd,8963.0,69.0,289.0,204.0,8,257.4206745163442,1976,1996,299800.0,Modern
980.0,1276.0,4.0,No,300.0,GLQ,652.0,206.34026847762115,Fin,2000.0,7.912380802982176,Gd,8795.0,69.0,0.0,54.0,7,224.56573759992,2000,2000,236000.0,Modern
1320.0,1320.0,4.0,No,0.0,Unf,1240.0,296.28920621126343,Unf,1950.0,8.07748959478838,Gd,11700.0,65.0,0.0,0.0,7,273.8199688158442,1880,2003,265979.0,Very Old
1720.0,0.0,3.0,No,919.0,GLQ,801.0,198.10971413502045,Fin,1996.0,7.627822560585442,Gd,10593.0,59.0,338.0,56.0,7,349.96336604839615,1996,1996,260400.0,Modern
1088.0,441.0,4.0,No,0.0,Unf,0.0,104.27195617018407,Unf,1945.0,7.504497013546772,TA,8405.0,50.0,0.0,0.0,4,0.9082478411305458,1945,1950,98000.0,Old
792.0,348.0,3.0,No,0.0,Unf,576.0,0.0,Unf,1980.0,7.197304838249469,TA,8800.0,55.0,0.0,160.0,4,153.98054063466876,1910,2004,96500.0,Old
660.0,660.0,3.0,No,0.0,Unf,660.0,158.2313840348364,Fin,2003.0,7.3506317149767,Gd,7750.0,69.0,0.0,48.0,7,170.56417177763777,2003,2003,162000.0,Recent
1494.0,0.0,3.0,Gd,1200.0,GLQ,279.0,212.99080686304876,RFn,1997.0,7.4802462855881355,Gd,9236.0,79.0,0.0,27.0,6,312.5149832710922,1997,1997,217000.0,Modern
1038.0,1060.0,3.0,Mn,0.0,Unf,1030.0,300.189795216003,RFn,2005.0,7.8361672395491375,Ex,10240.0,80.0,178.0,52.0,8,238.2367830974454,2005,2005,275500.0,Recent
1026.0,0.0,3.0,No,439.0,GLQ,115.0,171.01884976582272,RFn,1969.0,7.0871998618078065,Gd,7930.0,61.0,0.0,48.0,6,237.5422030371012,1969,2005,156000.0,Modern
742.0,729.0,3.0,No,381.0,GLQ,348.0,171.01884976582272,Unf,1999.0,7.464000737010701,TA,3230.0,34.0,894.0,24.0,6,183.79078194340974,1999,1999,172500.0,Modern
866.0,902.0,3.0,Av,20.0,GLQ,846.0,213.5930035032791,RFn,2007.0,7.656673459652104,Gd,10769.0,68.0,0.0,105.0,8,209.16052991727815,2007,2007,212000.0,Recent
672.0,714.0,3.0,Mn,438.0,Rec,234.0,171.01884976582272,Fin,1978.0,7.40169089098296,TA,11616.0,69.0,328.0,0.0,6,172.8885429125544,1978,1978,158900.0,Modern
757.0,0.0,3.0,No,549.0,ALQ,195.0,171.01884976582272,Unf,1999.0,7.4851412797252355,TA,2280.0,24.0,360.0,0.0,7,186.6236046424341,1999,1999,179400.0,Modern
1328.0,1203.0,4.0,Av,56.0,LwQ,1198.0,264.63408260478184,RFn,1995.0,8.03318372818002,Gd,12257.0,65.0,513.0,98.0,8,286.639613271773,1995,1995,290000.0,Modern
864.0,0.0,2.0,No,612.0,Rec,252.0,125.1239529533799,Unf,2008.0,6.907767928522536,TA,9100.0,70.0,0.0,0.0,6,208.79780798711306,1959,1959,127500.0,Modern
1301.0,0.0,2.0,Mn,405.0,LwQ,740.0,171.01884976582272,Unf,1965.0,7.335461942855745,Fa,6911.0,60.0,0.0,0.0,5,257.92782267145077,1924,1950,100000.0,Old
764.0,783.0,3.0,Mn,24.0,GLQ,732.0,224.36693946093243,Unf,2009.0,7.516754864427925,Gd,8640.0,72.0,0.0,45.0,7,188.8795211797475,2009,2009,215200.0,Recent
1268.0,1097.0,3.0,Mn,1163.0,GLQ,89.0,294.05495477941156,Unf,1999.0,7.961926730417102,Gd,9430.0,82.0,673.0,128.0,8,275.8051602631752,1999,1999,337000.0,Modern
1494.0,0.0,3.0,Av,437.0,LwQ,0.0,183.9006005150637,Fin,1995.0,7.4802462855881355,Ex,9549.0,30.0,0.0,30.0,8,314.88853015629286,1995,1996,270000.0,Modern
1506.0,0.0,2.0,No,0.0,Unf,1498.0,217.79747961584363,Unf,2008.0,7.488623835664165,Ex,14587.0,75.0,284.0,174.0,9,315.52045979668037,2008,2008,264132.0,Recent
980.0,734.0,3.0,No,394.0,Unf,586.0,188.56102885626532,Unf,1988.0,7.624160073465289,TA,10421.0,80.0,42.0,66.0,7,229.50462710847341,1988,1988,196500.0,Modern
983.0,767.0,4.0,Mn,660.0,ALQ,323.0,165.612128646969,Unf,1989.0,7.64594663193374,TA,12508.0,75.0,0.0,0.0,6,230.03167092988122,1940,1985,160000.0,Old
1836.0,0.0,3.0,No,24.0,GLQ,1836.0,184.8348505375304,Fin,2004.0,7.696240375618858,Gd,9100.0,70.0,0.0,33.0,7,371.1046309575371,2004,2005,216837.0,Recent
1690.0,1589.0,4.0,Gd,1416.0,ALQ,234.0,289.85507903486666,Fin,2003.0,8.305443883022049,Ex,53504.0,47.0,603.0,36.0,8,339.23104463813024,2003,2003,538000.0,Recent
858.0,0.0,2.0,Av,685.0,GLQ,173.0,212.99080686304876,Unf,1983.0,6.90049591682655,TA,7252.0,69.0,0.0,0.0,5,207.70837093498716,1982,1982,134900.0,Modern
1220.0,0.0,2.0,No,836.0,LwQ,0.0,156.93972574047854,Unf,1951.0,7.268220240166852,TA,8877.0,67.0,0.0,0.0,4,203.69721340151122,1951,1951,102000.0,Modern
1117.0,0.0,3.0,Av,422.0,ALQ,480.0,241.4791565063867,Unf,1976.0,7.175999584925572,TA,7819.0,94.0,0.0,0.0,6,238.0632018751483,1976,1976,107000.0,Modern
912.0,0.0,2.0,No,456.0,Rec,456.0,116.54098020798489,RFn,1958.0,6.964199523759827,TA,10150.0,70.0,1.0,0.0,5,217.44613361938866,1958,1958,114500.0,Modern
1973.0,0.0,3.0,Av,0.0,Unf,1935.0,304.91050487695605,Fin,2006.0,7.771715476300312,Gd,14226.0,110.0,375.0,45.0,8,382.26434332497314,2006,2006,395000.0,Recent
1204.0,0.0,2.0,No,866.0,GLQ,338.0,162.09189483663235,Unf,1998.0,7.2544143439273565,TA,4500.0,32.0,320.0,247.0,6,267.8350768651571,1998,1998,162000.0,Modern
1614.0,0.0,3.0,Av,20.0,GLQ,1594.0,296.5682127721925,RFn,2005.0,7.56116812217267,Gd,11210.0,86.0,240.0,59.0,7,333.6670126654853,2005,2006,221500.0,Recent
894.0,0.0,3.0,No,762.0,ALQ,102.0,171.01884976582272,Unf,1974.0,6.943391341553221,TA,13350.0,100.0,0.0,0.0,5,208.79780798711306,1974,1974,142500.0,Modern
2020.0,0.0,4.0,No,0.0,Unf,0.0,229.11685039888818,Unf,1977.0,7.79641315213411,TA,8400.0,60.0,320.0,0.0,5,0.9082478411305458,1977,1977,144000.0,Modern
1004.0,0.0,2.0,Gd,975.0,GLQ,0.0,191.0357046863262,Unf,1977.0,7.06455713260415,TA,10530.0,78.0,90.0,0.0,6,228.6253166462479,1977,1977,135000.0,Modern
1253.0,0.0,3.0,No,0.0,Unf,1237.0,158.87630029451446,Fin,1995.0,7.296135466180571,TA,7875.0,63.0,38.0,21.0,7,273.3229159789493,1995,1996,176000.0,Modern
810.0,0.0,3.0,No,387.0,ALQ,374.0,184.8348505375304,RFn,1992.0,7.55400356632712,Gd,7153.0,65.0,0.0,124.0,6,189.81682132238657,1992,1992,175900.0,Modern
1430.0,0.0,3.0,No,0.0,Unf,1413.0,221.684885100548,RFn,2001.0,7.434405103801663,Gd,16285.0,67.0,0.0,33.0,7,301.99814465716463,2001,2002,187100.0,Recent
1110.0,0.0,3.0,Av,1097.0,GLQ,0.0,220.78920047059967,Fin,1978.0,7.169428786664845,Gd,9101.0,69.0,104.0,30.0,5,249.7725316759711,1978,1978,165500.0,Modern
742.0,742.0,3.0,No,0.0,Unf,742.0,0.0,Unf,1980.0,7.473213756835304,TA,6300.0,35.0,0.0,291.0,6,186.24673134794438,1914,2001,128000.0,Old
1342.0,0.0,3.0,No,251.0,Rec,491.0,176.38636500662582,Unf,1967.0,7.3679279614954005,TA,9790.0,69.0,0.0,0.0,6,295.40269535445924,1967,1967,161500.0,Modern
966.0,686.0,4.0,No,686.0,LwQ,0.0,163.37400339461365,Unf,1961.0,7.585550395373072,TA,10800.0,60.0,0.0,0.0,5,175.58715441488906,1915,1950,139000.0,Old
956.0,1128.0,4.0,No,656.0,GLQ,300.0,225.55658129595864,RFn,2004.0,7.829141210923108,Gd,10142.0,76.0,0.0,45.0,7,225.27351023784664,2004,2004,233000.0,Recent
901.0,0.0,2.0,No,0.0,Unf,901.0,118.61381628980253,Unf,1954.0,6.951532461940155,TA,6000.0,50.0,0.0,0.0,4,215.47456086190334,1954,2000,107900.0,Modern
976.0,1111.0,5.0,Gd,568.0,LwQ,264.0,172.28525546230074,Fin,1966.0,7.83065072868642,Gd,12205.0,69.0,157.0,168.0,6,202.9650727378537,1966,2007,187500.0,Modern
1145.0,0.0,2.0,No,16.0,GLQ,1129.0,157.2628696690302,Fin,2005.0,7.20187986649917,Gd,3182.0,43.0,11.0,16.0,7,257.92782267145077,2005,2006,160200.0,Recent
1062.0,0.0,3.0,Av,539.0,ALQ,490.0,201.77731250963882,RFn,1976.0,7.1232309237561715,TA,11333.0,69.0,0.0,0.0,6,238.0632018751483,1976,1976,146800.0,Modern
1127.0,886.0,3.0,Av,862.0,Unf,255.0,175.75687007830876,Unf,1997.0,7.792771191788663,TA,9920.0,92.0,0.0,130.0,7,253.18127714290003,1996,1997,269790.0,Modern
1496.0,0.0,3.0,Av,0.0,Unf,1496.0,181.7163990335171,Unf,2007.0,7.481647177009507,Gd,9158.0,76.0,140.0,130.0,8,315.2045482066689,2007,2007,225000.0,Recent
1086.0,809.0,3.0,No,0.0,Unf,712.0,161.1287754106661,Fin,1994.0,7.729408007595414,Gd,10832.0,69.0,0.0,46.0,7,180.56244740680344,1994,1996,194500.0,Modern
888.0,676.0,3.0,No,0.0,Unf,650.0,182.34107276242506,Unf,1980.0,7.528202279273077,TA,8400.0,70.0,130.0,50.0,6,168.61906457654777,1980,1981,171000.0,Modern
1285.0,0.0,3.0,No,0.0,Unf,660.0,198.41594370446313,RFn,1977.0,7.32251566028292,TA,8197.0,71.0,148.0,0.0,6,170.56417177763777,1977,1977,143500.0,Modern
773.0,0.0,2.0,No,570.0,Unf,203.0,104.27195617018407,Unf,1953.0,6.791667839770242,TA,7677.0,57.0,0.0,0.0,5,192.0600464900362,1953,1953,110000.0,Modern
1966.0,1174.0,4.0,No,0.0,Unf,1926.0,283.95141934718515,Fin,2009.0,8.259866203884547,Ex,13518.0,104.0,860.0,78.0,9,380.9310131608583,2008,2009,485000.0,Recent
981.0,787.0,3.0,No,569.0,ALQ,162.0,104.27195617018407,Unf,1939.0,7.656673459652104,Gd,7200.0,60.0,252.0,0.0,5,184.1693332524,1937,1950,175000.0,Old
616.0,1072.0,4.0,Gd,462.0,GLQ,154.0,221.08785526393245,RFn,1997.0,7.608140664527929,Gd,12798.0,79.0,0.0,114.0,6,161.9483794312391,1997,1997,200000.0,Modern
1196.0,0.0,2.0,No,197.0,LwQ,999.0,171.01884976582272,Unf,1957.0,7.247442878417522,TA,4800.0,40.0,0.0,0.0,4,266.4990137312897,1916,1990,109900.0,Old
728.0,728.0,3.0,Av,648.0,GLQ,80.0,161.44996254137624,Fin,2005.0,7.453269257594889,Gd,8199.0,63.0,0.0,18.0,7,183.6014082943906,2005,2005,189000.0,Recent
1734.0,1088.0,3.0,Gd,0.0,Unf,1734.0,339.1263738676507,RFn,2009.0,8.147566423884271,Ex,13891.0,107.0,424.0,170.0,9,352.0965040172189,2008,2009,582933.0,Recent
1128.0,0.0,2.0,No,812.0,LwQ,124.0,120.33482442343586,Unf,1954.0,7.18624290442073,TA,9000.0,75.0,0.0,0.0,5,221.72711412241782,1954,1954,118000.0,Modern
1428.0,0.0,3.0,No,0.0,Unf,1417.0,206.34026847762115,RFn,2008.0,7.432939927740415,Ex,12274.0,91.0,256.0,60.0,7,302.6390019670032,2008,2008,227680.0,Recent
980.0,0.0,3.0,Av,400.0,Unf,100.0,153.04987883637892,Fin,1967.0,7.039286676240672,TA,9750.0,75.0,0.0,0.0,5,229.50462710847341,1967,1967,135500.0,Modern
1072.0,504.0,3.0,Gd,1309.0,GLQ,15.0,198.41594370446313,RFn,1923.0,7.536208606346183,Gd,21384.0,144.0,0.0,312.0,5,287.617696262375,1923,2004,223500.0,Old
1086.0,0.0,3.0,Av,516.0,ALQ,380.0,184.8348505375304,RFn,1966.0,7.146583503508657,TA,13400.0,85.0,1047.0,0.0,5,237.19465731761278,1966,1966,159950.0,Modern
1075.0,1063.0,2.0,No,0.0,Unf,849.0,145.20043925220284,Unf,1910.0,7.855987814928833,TA,8100.0,90.0,0.0,156.0,5,206.0706103242376,1898,1965,106000.0,Very Old
1309.0,0.0,3.0,No,663.0,ALQ,0.0,184.8348505375304,RFn,1974.0,7.341875873391793,Gd,10140.0,78.0,99.0,0.0,6,239.97026943545094,1974,1999,181000.0,Modern
848.0,0.0,1.0,Gd,662.0,GLQ,186.0,164.65379278874116,Fin,2004.0,6.888262857999026,Gd,4438.0,69.0,169.0,0.0,6,205.88836779483287,2004,2004,144500.0,Recent
1044.0,0.0,2.0,Av,0.0,Unf,540.0,191.0357046863262,Unf,1952.0,7.105369727572948,Fa,8712.0,66.0,0.0,0.0,5,146.68971275435715,1952,1952,55993.0,Modern
1442.0,0.0,4.0,No,608.0,Rec,834.0,125.46440383174449,RFn,1958.0,7.443153625374022,TA,9750.0,75.0,243.0,0.0,6,306.634097985283,1958,1958,157900.0,Modern
686.0,564.0,3.0,No,0.0,Unf,686.0,118.26892624436718,Unf,1955.0,7.293628090458217,Fa,8248.0,45.0,0.0,0.0,5,175.58715441488906,1918,1950,116000.0,Old
1661.0,0.0,3.0,No,0.0,Unf,1649.0,219.59364449638264,RFn,1998.0,7.591243492830488,Gd,12137.0,48.0,442.0,34.0,7,339.076904137896,1998,1998,224900.0,Modern
1008.0,0.0,2.0,No,486.0,BLQ,522.0,116.54098020798489,Unf,1954.0,7.0687104343142035,TA,11425.0,69.0,0.0,0.0,5,234.40809966398322,1954,1954,137000.0,Modern
1689.0,0.0,3.0,No,1218.0,GLQ,350.0,294.3344507825777,RFn,2002.0,7.60876131605653,Gd,13265.0,69.0,148.0,59.0,8,326.5116422318776,2002,2002,271000.0,Recent
1052.0,0.0,3.0,Av,504.0,Unf,506.0,171.01884976582272,Unf,1971.0,7.113345517225247,TA,8816.0,80.0,80.0,0.0,6,234.75702531804828,1971,1971,155000.0,Modern
1358.0,0.0,3.0,Mn,733.0,Unf,625.0,184.8348505375304,RFn,2010.0,7.38033098330251,Gd,6371.0,44.0,128.0,35.0,7,293.13926472724813,2009,2010,224000.0,Recent
798.0,0.0,3.0,No,0.0,Unf,798.0,218.69598866674508,RFn,2003.0,7.5779114676664765,Gd,7226.0,72.0,0.0,45.0,7,196.70552569205503,2003,2003,183000.0,Recent
936.0,0.0,2.0,No,0.0,Unf,936.0,212.99080686304876,Unf,1974.0,6.991317766827958,TA,6000.0,60.0,0.0,32.0,4,221.72711412241782,1953,1953,93000.0,Modern
847.0,886.0,3.0,Gd,0.0,Unf,847.0,168.79740426075938,Fin,2003.0,7.6357145886956355,Gd,12394.0,69.0,0.0,48.0,7,205.7060711493532,2003,2003,225000.0,Recent
944.0,545.0,3.0,No,0.0,Unf,778.0,104.27195617018407,Unf,1940.0,7.476735887735352,TA,9900.0,60.0,0.0,0.0,6,192.99213179475453,1940,1950,139500.0,Old
1489.0,0.0,3.0,No,0.0,Unf,1489.0,271.48813282857554,RFn,2006.0,7.476735887735352,Gd,11216.0,81.0,0.0,140.0,8,314.09801809500453,2006,2006,232600.0,Recent
2084.0,0.0,2.0,Av,1636.0,GLQ,442.0,392.28466160151027,Fin,2007.0,7.829141210923108,Ex,14803.0,114.0,816.0,45.0,10,403.24564324820074,2007,2008,385000.0,Recent
784.0,0.0,2.0,No,784.0,ALQ,0.0,0.0,Unf,1980.0,6.806403518767866,Gd,6130.0,50.0,0.0,0.0,5,194.10864643449693,1924,1950,109500.0,Old
1434.0,0.0,3.0,No,20.0,GLQ,1434.0,198.10971413502045,RFn,2001.0,7.437329356994056,Gd,8529.0,65.0,0.0,39.0,7,308.545533932819,2001,2001,189000.0,Recent
1160.0,966.0,3.0,Gd,249.0,LwQ,0.0,201.47227127425276,Fin,1967.0,7.850080601583235,TA,28698.0,69.0,0.0,0.0,5,235.2800877165012,1967,1967,185000.0,Modern
520.0,623.0,2.0,No,0.0,Unf,600.0,183.58894020794867,RFn,2005.0,7.270788804057381,Gd,2544.0,24.0,0.0,166.0,7,158.77734258674718,2005,2005,147400.0,Recent
1392.0,0.0,3.0,No,1040.0,Rec,352.0,176.70091782087988,RFn,1957.0,7.406212197101114,TA,11900.0,80.0,387.0,0.0,6,298.62610238568965,1957,1957,166000.0,Modern
520.0,600.0,2.0,No,0.0,Unf,600.0,183.58894020794867,RFn,2005.0,7.250934384109435,Gd,3180.0,30.0,0.0,166.0,7,158.77734258674718,2005,2005,151000.0,Recent
941.0,888.0,3.0,No,483.0,GLQ,458.0,224.06930111569912,RFn,2003.0,7.692235144756055,Gd,9548.0,44.0,223.0,39.0,7,222.61548725050602,2003,2003,237000.0,Recent
1516.0,0.0,3.0,No,196.0,Rec,975.0,181.09122867557275,RFn,1964.0,7.495554611674823,TA,10004.0,100.0,180.0,0.0,6,318.35890254266474,1964,1964,167000.0,Modern
1144.0,0.0,3.0,No,572.0,Rec,572.0,176.07168253821035,Unf,1961.0,7.200966451124709,TA,7875.0,75.0,136.0,0.0,5,257.7588105230487,1961,1961,139950.0,Modern
1067.0,0.0,2.0,No,442.0,BLQ,625.0,169.75027416258254,Unf,1996.0,7.128138994368123,Gd,9600.0,60.0,0.0,0.0,4,244.6298771748639,1950,1995,128000.0,Old
1559.0,0.0,3.0,No,338.0,Rec,1221.0,281.69493755987685,Unf,1948.0,7.5248482784989825,TA,8100.0,90.0,0.0,116.0,5,325.10552740026327,1948,1973,153500.0,Old
483.0,504.0,2.0,No,330.0,BLQ,153.0,112.71848151889007,Unf,1973.0,7.046720195295275,TA,1680.0,21.0,158.0,0.0,6,134.8893034673485,1973,1973,100000.0,Modern
1099.0,0.0,3.0,No,0.0,Unf,1099.0,142.56230808809255,Unf,1999.0,7.159019590393841,Gd,9525.0,75.0,0.0,0.0,5,250.11410647420922,1995,2006,144000.0,Modern
768.0,432.0,3.0,No,352.0,BLQ,416.0,104.27195617018407,Unf,1946.0,7.250934384109435,TA,11767.0,70.0,0.0,0.0,5,191.12644234592506,1946,1995,130500.0,Old
810.0,672.0,3.0,No,156.0,BLQ,516.0,158.2313840348364,Unf,1934.0,7.471801601564742,Fa,12155.0,69.0,0.0,0.0,6,172.8885429125544,1925,1950,140000.0,Old
958.0,581.0,3.0,No,0.0,Unf,650.0,245.5672086740445,Unf,1983.0,7.5113245226349745,Gd,10440.0,60.0,0.0,78.0,5,168.61906457654777,1904,2002,157500.0,Old
1165.0,0.0,3.0,Gd,312.0,Rec,276.0,186.70008828681972,RFn,1966.0,7.21998358775904,TA,9020.0,82.0,183.0,129.0,6,254.8798753987723,1966,1966,174900.0,Modern
1800.0,0.0,6.0,No,0.0,Unf,1800.0,0.0,Unf,1980.0,7.675478150214638,TA,8000.0,80.0,0.0,0.0,5,362.0950240604991,1961,1961,141000.0,Modern
876.0,540.0,4.0,Mn,0.0,Unf,876.0,255.43072800214057,Unf,1949.0,7.424105819137531,TA,12665.0,100.0,0.0,0.0,5,210.97098879572306,1915,1950,153900.0,Old
1701.0,0.0,3.0,Gd,1390.0,ALQ,0.0,223.4737497257084,Fin,1975.0,7.616180783655527,TA,16647.0,69.0,0.0,0.0,5,298.30428941132544,1975,1981,171000.0,Modern
1006.0,769.0,3.0,No,513.0,ALQ,227.0,166.25030802562895,Unf,1993.0,7.66081572311679,Gd,9317.0,75.0,137.0,72.0,7,185.86960229427547,1993,1993,213000.0,Modern
